VUL4J-10,Arja-Kali,0:03:22,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-10,Astor-jMutRepair,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-10,Arja-RSRepair,0:23:01,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-10,Arja-Arja,0:45:39,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-10,Astor-jKali,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-10,Astor-jgenprog,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-10,Astor-Cardumen,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-10,Arja-Kali,0:03:22,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-10,Arja-GenProg,0:31:06,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-11,Arja-Arja,0:00:10,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-11,Arja-Kali,0:00:09,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-11,Astor-jgenprog,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-11,Astor-jKali,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-11,Astor-jMutRepair,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-11,Astor-Cardumen,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-19,Astor-Cardumen,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-19,Arja-RSRepair,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-19,Arja-GenProg,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-19,Astor-jMutRepair,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-19,Astor-jgenprog,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-19,Astor-jKali,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-19,Arja-Arja,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-19,Arja-Kali,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-24,Arja-GenProg,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-24,Astor-jKali,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-24,Astor-jgenprog,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-24,Arja-Arja,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-24,Arja-Kali,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-24,Astor-jMutRepair,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-24,Arja-RSRepair,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-24,Astor-Cardumen,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-34,Astor-jKali,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-34,Astor-Cardumen,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-34,Arja-Arja,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-34,Arja-GenProg,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-34,Astor-jMutRepair,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-34,Astor-jgenprog,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-34,Arja-RSRepair,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-34,Arja-Kali,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-44,Astor-jMutRepair,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-44,Arja-Kali,0:14:24,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-44,Arja-GenProg,0:47:17,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-44,Astor-Cardumen,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-44,Arja-Arja,1:19:10,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-44,Astor-jKali,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-44,Arja-RSRepair,1:02:48,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-44,Astor-jgenprog,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-45,Astor-jgenprog,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-45,Arja-RSRepair,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-45,Arja-Kali,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-45,Arja-GenProg,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-45,Astor-Cardumen,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-45,Astor-jMutRepair,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-45,Arja-Arja,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-45,Astor-jKali,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-46,Arja-Arja,0:00:09,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-46,Astor-Cardumen,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-46,Arja-RSRepair,0:27:04,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-46,Astor-jMutRepair,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-46,Arja-Kali,0:00:10,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-46,Arja-GenProg,0:40:40,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-46,Astor-jKali,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-46,Astor-jgenprog,0:00:00,RepairStatus.UNKNOWN,"August 30, 2022"
VUL4J-47,Arja-Kali,0:00:10,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-47,Astor-Cardumen,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-47,Arja-RSRepair,0:32:23,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-47,Arja-Arja,0:00:10,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-47,Arja-GenProg,0:45:21,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-47,Astor-jKali,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-47,Astor-jMutRepair,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-47,Astor-jgenprog,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-48,Arja-Arja,0:00:08,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-48,Astor-jMutRepair,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-48,Astor-jKali,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-48,Arja-Kali,0:00:04,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-48,Astor-jgenprog,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-48,Astor-Cardumen,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-57,Astor-Cardumen,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-57,Arja-Arja,0:04:26,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-57,Arja-Kali,0:04:22,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-57,Astor-jMutRepair,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-57,Arja-GenProg,1:40:53,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-57,Astor-jKali,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-57,Arja-RSRepair,1:42:14,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-57,Astor-jgenprog,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-56,Arja-Kali,0:00:37,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-56,Astor-Cardumen,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-56,Astor-jgenprog,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-56,Astor-jKali,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-56,Arja-Arja,0:00:41,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-56,Astor-jMutRepair,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-64,Astor-Cardumen,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-64,Astor-jgenprog,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-64,Astor-jKali,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-64,Astor-jMutRepair,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-64,Arja-Arja,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-64,Arja-GenProg,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-64,Arja-Kali,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-64,Arja-RSRepair,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-77,Arja-Arja,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-77,Arja-GenProg,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-77,Arja-Kali,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-77,Arja-RSRepair,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-77,Astor-Cardumen,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-77,Astor-jgenprog,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-77,Astor-jKali,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-77,Astor-jMutRepair,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-3,Arja-Kali,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-3,Astor-jMutRepair,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-3,Arja-Arja,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-3,Arja-RSRepair,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-3,Arja-GenProg,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-3,Astor-jgenprog,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-3,Astor-jKali,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-3,Astor-Cardumen,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-7,Arja-Arja,1:29:59,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-7,Astor-jKali,0:00:00,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-7,Arja-RSRepair,1:14:51,RepairStatus.UNKNOWN,"August 31, 2022"
VUL4J-7,Astor-Cardumen,0:00:00,RepairStatus.UNKNOWN,"September 01, 2022"
VUL4J-7,Astor-jgenprog,0:00:00,RepairStatus.UNKNOWN,"September 01, 2022"
VUL4J-7,Astor-jMutRepair,0:00:00,RepairStatus.UNKNOWN,"September 01, 2022"
VUL4J-7,Arja-Kali,0:30:35,RepairStatus.UNKNOWN,"September 01, 2022"
VUL4J-9,Astor-Cardumen,0:00:00,RepairStatus.UNKNOWN,"September 01, 2022"
VUL4J-9,Astor-jMutRepair,0:00:00,RepairStatus.UNKNOWN,"September 01, 2022"
VUL4J-9,Arja-Kali,0:11:32,RepairStatus.UNKNOWN,"September 01, 2022"
VUL4J-9,Arja-GenProg,1:20:34,RepairStatus.UNKNOWN,"September 01, 2022"
VUL4J-9,Astor-jKali,0:00:00,RepairStatus.UNKNOWN,"September 01, 2022"
VUL4J-9,Astor-jgenprog,0:00:00,RepairStatus.UNKNOWN,"September 01, 2022"
VUL4J-9,Arja-RSRepair,0:33:50,RepairStatus.UNKNOWN,"September 01, 2022"
VUL4J-10,Astor-jgenprog,0:00:07,RepairStatus.UNKNOWN,"September 02, 2022"
VUL4J-10,Astor-jMutRepair,0:00:06,RepairStatus.UNKNOWN,"September 02, 2022"
VUL4J-10,Astor-Cardumen,0:00:06,RepairStatus.UNKNOWN,"September 02, 2022"
VUL4J-10,Astor-jKali,0:00:06,RepairStatus.UNKNOWN,"September 02, 2022"
VUL4J-3,Astor-jgenprog,0:00:00,RepairStatus.UNKNOWN,"September 02, 2022"
VUL4J-3,Astor-jMutRepair,0:00:00,RepairStatus.UNKNOWN,"September 02, 2022"
Bears-101,Astor-Cardumen,0:00:12,RepairStatus.UNKNOWN,"September 02, 2022"
Bears-101,Astor-Cardumen,0:00:11,RepairStatus.UNKNOWN,"September 02, 2022"
VUL4J-10,Astor-Cardumen,0:00:05,RepairStatus.UNKNOWN,"September 02, 2022"
VUL4J-10,Astor-Cardumen,0:00:05,RepairStatus.UNKNOWN,"September 02, 2022"
VUL4J-10,Astor-Cardumen,0:00:05,RepairStatus.UNKNOWN,"September 02, 2022"
VUL4J-10,Astor-jgenprog,0:00:05,RepairStatus.UNKNOWN,"September 02, 2022"
VUL4J-10,Astor-jKali,0:00:05,RepairStatus.UNKNOWN,"September 02, 2022"
VUL4J-10,Astor-jMutRepair,0:00:04,RepairStatus.UNKNOWN,"September 02, 2022"
VUL4J-10,Astor-Cardumen,0:00:05,RepairStatus.UNKNOWN,"September 03, 2022"
VUL4J-10,Astor-Cardumen,0:00:07,RepairStatus.UNKNOWN,"September 03, 2022"
VUL4J-10,Astor-Cardumen,0:00:05,RepairStatus.UNKNOWN,"September 03, 2022"
VUL4J-10,Astor-Cardumen,0:00:05,RepairStatus.UNKNOWN,"September 03, 2022"
VUL4J-10,Astor-Cardumen,0:00:05,RepairStatus.UNKNOWN,"September 03, 2022"
Bears-101,Astor-Cardumen,0:00:13,RepairStatus.UNKNOWN,"September 03, 2022"
Bears-101,Astor-jKali,0:00:13,RepairStatus.UNKNOWN,"September 03, 2022"
Bears-101,Arja-Arja,0:38:14,RepairStatus.SUCCESS,"September 03, 2022"
Bears-101,Astor-Cardumen,0:00:15,RepairStatus.UNKNOWN,"September 03, 2022"
VUL4J-45,Arja-Arja,0:16:04,RepairStatus.UNKNOWN,"September 04, 2022"
VUL4J-45,Arja-GenProg,1:07:37,RepairStatus.UNKNOWN,"September 04, 2022"
VUL4J-45,Arja-RSRepair,0:06:07,RepairStatus.UNKNOWN,"September 04, 2022"
VUL4J-45,Arja-Kali,0:01:36,RepairStatus.UNKNOWN,"September 04, 2022"
VUL4J-34,Arja-Kali,0:02:06,RepairStatus.UNKNOWN,"September 04, 2022"
VUL4J-34,Arja-RSRepair,0:02:03,RepairStatus.UNKNOWN,"September 04, 2022"
VUL4J-34,Arja-GenProg,0:02:04,RepairStatus.UNKNOWN,"September 04, 2022"
VUL4J-34,Arja-Arja,0:02:04,RepairStatus.UNKNOWN,"September 04, 2022"
VUL4J-77,Arja-Kali,0:00:05,RepairStatus.UNKNOWN,"September 04, 2022"
VUL4J-77,Arja-Arja,0:00:11,RepairStatus.UNKNOWN,"September 04, 2022"
VUL4J-7,Nopol,0:00:00,RepairStatus.UNKNOWN,"September 04, 2022"
VUL4J-7,Nopol,0:00:00,RepairStatus.UNKNOWN,"September 04, 2022"
VUL4J-7,Nopol,0:00:00,RepairStatus.UNKNOWN,"September 04, 2022"
VUL4J-7,Nopol,0:00:00,RepairStatus.UNKNOWN,"September 04, 2022"
VUL4J-7,Nopol,0:00:00,RepairStatus.UNKNOWN,"September 04, 2022"
VUL4J-7,Nopol,0:00:00,RepairStatus.UNKNOWN,"September 04, 2022"
VUL4J-7,Nopol,0:00:00,RepairStatus.UNKNOWN,"September 04, 2022"
VUL4J-7,Nopol,0:00:00,RepairStatus.UNKNOWN,"September 04, 2022"
VUL4J-7,Nopol,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-7,Nopol,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-7,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-9,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-9,Nopol,0:06:40,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-10,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-10,Nopol,0:00:36,RepairStatus.SUCCESS,"September 05, 2022"
VUL4J-11,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-11,Nopol,0:00:13,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-34,Astor-jgenprog,0:00:36,RepairStatus.UNKNOWN,"September 05, 2022"
